testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,sens_cat,prop_subclin,prop_subclin_cat,symptom_adherence,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,quarantine_adherence,relative_time,metric_cat
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,70,cume_n_infection_daily,1000,494.294,119.89368365088872,465.85,358.98499999999996,382.05000000000007,401.6,551,664.77,788.5949999999998,271.3,978,0,0,0,1000,0,0,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,71,cume_n_infection_daily,1000,612.6008,168.9960562450686,553.95,432.9975,461.55000000000007,485.975,695.9499999999999,821.1800000000001,1062.1025,313.3,1254.4,0,0,0,1000,0,1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,72,cume_n_infection_daily,1000,820.9878,234.53617151072223,738.0999999999999,580.475,612.4,645,957.6,1097.8899999999999,1459.0449999999998,382.79999999999995,1655.6000000000001,0,0,0,1000,0,2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,73,cume_n_infection_daily,1000,1131.9966,303.54946391895584,1029.3,824.3775,860.69,901.6500000000001,1321.475,1491.92,1964.48,520.8,2166.6,0,0,0,1000,0,3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,74,cume_n_infection_daily,1000,1537.0116,374.9843917278151,1414.6499999999999,1159.3675,1195.29,1248.225,1774.525,1979.27,2559.8824999999997,744.1,2809.3,0,0,0,1000,0,4,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,75,cume_n_infection_daily,1000,2021.0156,449.02222862397184,1870.15,1562.5449999999998,1615.3600000000001,1674,2307.6499999999996,2570.89,3239.1625,1039.6,3558.3,0,0,0,1000,0,5,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,76,cume_n_infection_daily,1000,2550.4171,528.9480273838473,2387.7,1996.7975000000001,2059.13,2136.8500000000004,2877.375,3235.21,3949.8349999999996,1378.6,4393.3,0,0,0,1000,0,6,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,77,cume_n_infection_daily,1000,3092.4175999999998,618.3126571826524,2914.1499999999996,2433.6675,2511.2200000000003,2599.0249999999996,3451.8749999999995,3954.9,4628.035,1707.1,5326.3,0,0,0,1000,0,7,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,78,cume_n_infection_daily,1000,3617.1756,708.2883183326734,3424.9,2867.3875,2964.8,3054.8250000000003,4017.7999999999997,4621.11,5360.517499999999,2036.6,6213.2,0,0,0,1000,0,8,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,79,cume_n_infection_daily,1000,4073.4981,804.5834081604448,3882.8500000000004,3237.8375,3324.13,3439.475,4552.575000000001,5258.45,6030.442499999999,2396.1,7171.200000000001,0,0,0,1000,0,9,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,80,cume_n_infection_daily,1000,4426.9331,910.6637402478437,4222.15,3418.595,3540.37,3685.9,4964.975,5784.2300000000005,6624.0075,2547.8,8020.7,0,0,0,1000,0,10,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,81,cume_n_infection_daily,1000,4666.2056,1024.0207348848528,4422.299999999999,3466.85,3612.7000000000003,3821.8999999999996,5282.4000000000005,6182.530000000001,7126.494999999999,2547.8,8728.7,0,0,0,1000,0,11,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,82,cume_n_infection_daily,1000,4800.7441,1131.6066140997339,4551.5,3466.85,3612.7000000000003,3827.2999999999997,5484.6,6432.300000000001,7484.115,2547.8,9306.7,0,0,0,1000,0,12,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,83,cume_n_infection_daily,1000,4859.1781,1207.5824984243895,4582.6,3466.85,3612.7000000000003,3827.2999999999997,5608.6500000000005,6618.460000000001,7758.344999999998,2547.8,9779.699999999999,0,0,0,1000,0,13,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,84,cume_n_infection_daily,1000,4877.8971,1243.5015123242683,4582.6,3466.85,3612.7000000000003,3827.2999999999997,5636.375,6668.19,7879.057499999999,2547.8,10125.7,0,0,0,1000,0,14,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,67,cume_n_infection_daily,1000,554.0965,105.25870430792212,550,429,450,467,604.625,707.05,815.55,316,965.5,0,0,0,1000,0,-3,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,68,cume_n_infection_daily,1000,1108.1165,209.13640934917444,1105.25,864.4875,902.45,935.875,1206.125,1412.05,1621.1374999999998,653.5,1930,0,0,0,1000,0,-2,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,69,cume_n_infection_daily,1000,1662.068,312.24522086647534,1656.75,1304.9875,1351.45,1406.375,1804.125,2120.05,2437.5875,1009,2905.5,0,0,0,1000,0,-1,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,70,cume_n_infection_daily,1000,1732.3197,327.01196018496637,1729.8500000000001,1358.2949999999998,1407.8300000000002,1463,1880.2250000000001,2208.05,2555.61,1042.5,3032.6,0,0,0,1000,0,0,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,71,cume_n_infection_daily,1000,1819.9033,344.3340728897779,1819.35,1431.8799999999999,1482.58,1537.4,1977.8999999999999,2321.5000000000005,2673.1825,1084.9,3180.6,0,0,0,1000,0,1,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,72,cume_n_infection_daily,1000,1932.0798,366.93089460193096,1929.15,1523.1675,1575.33,1629.2000000000003,2095.65,2472.66,2836.8475000000003,1141.4,3357.9,0,0,0,1000,0,2,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,73,cume_n_infection_daily,1000,2073.4291,407.6625609579531,2060.5,1634.8975,1684.7,1738.7,2251.525,2687.6099999999997,3035.99,1210.9,3676.7,0,0,0,1000,0,3,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,74,cume_n_infection_daily,1000,2271.6941,469.76882195530095,2223.1,1770.1575000000003,1833.8400000000001,1888.25,2500.525,2958.54,3360.255,1293.2,4110,0,0,0,1000,0,4,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,75,cume_n_infection_daily,1000,2561.2501,535.8571992219083,2471.6000000000004,1995.5275,2060.43,2129.375,2838.7999999999997,3331.76,3789.8225,1449.8000000000002,4650.7,0,0,0,1000,0,5,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,76,cume_n_infection_daily,1000,2938.2933,604.8036979700009,2802.2999999999997,2303.15,2371.1,2449.5,3265.275,3807.63,4361.882499999999,1643.8,5299.0999999999995,0,0,0,1000,0,6,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,77,cume_n_infection_daily,1000,3395.1255,677.9206723191938,3227,2669.6775,2759.87,2844.85,3765.875,4373.22,4978.674999999999,1903.6,6045,0,0,0,1000,0,7,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,78,cume_n_infection_daily,1000,3896.7025,754.7319218488162,3711.6499999999996,3103.6074999999996,3215.3599999999997,3299.5,4322.375,5007.449999999999,5664.035,2235.6,6872.5,0,0,0,1000,0,8,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,79,cume_n_infection_daily,1000,4348.837,848.6644119645498,4175.6,3447.735,3574.5800000000004,3673.25,4841.5999999999995,5666.679999999999,6335.11,2592.2,7781.1,0,0,0,1000,0,9,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,80,cume_n_infection_daily,1000,4702.315,956.4445459117869,4507.299999999999,3634.7875000000004,3771.4000000000005,3924.5999999999995,5285.55,6115.26,6974.0875,2709.2999999999997,8651.4,0,0,0,1000,0,10,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,81,cume_n_infection_daily,1000,4941.5083,1070.8146423444953,4703.75,3679.9075000000003,3833.5000000000005,4049.3250000000003,5604.6,6494.4000000000005,7512.232499999998,2709.2999999999997,9376.699999999999,0,0,0,1000,0,11,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,82,cume_n_infection_daily,1000,5076.0921,1178.7057540889127,4823.45,3679.9075000000003,3833.5000000000005,4051.75,5800.2249999999995,6788.23,7904.579999999997,2709.2999999999997,9973.5,0,0,0,1000,0,12,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,83,cume_n_infection_daily,1000,5134.6285,1254.6598303953776,4864.15,3679.9075000000003,3833.5000000000005,4051.75,5941,6969.200000000001,8245.66,2709.2999999999997,10444.800000000001,0,0,0,1000,0,13,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,84,cume_n_infection_daily,1000,5153.4791,1290.7627653560587,4864.15,3679.9075000000003,3833.5000000000005,4051.75,5949.1,7020.990000000001,8410.7275,2709.2999999999997,10789.7,0,0,0,1000,0,14,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,67,cume_n_infection_daily,1000,554.0965,105.25870430792212,550,429,450,467,604.625,707.05,815.55,316,965.5,0,0,0,1000,0.8,-3,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,68,cume_n_infection_daily,1000,1108.1165,209.13640934917444,1105.25,864.4875,902.45,935.875,1206.125,1412.05,1621.1374999999998,653.5,1930,0,0,0,1000,0.8,-2,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,69,cume_n_infection_daily,1000,1662.068,312.24522086647534,1656.75,1304.9875,1351.45,1406.375,1804.125,2120.05,2437.5875,1009,2905.5,0,0,0,1000,0.8,-1,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,70,cume_n_infection_daily,1000,1732.3197,327.01196018496637,1729.8500000000001,1358.2949999999998,1407.8300000000002,1463,1880.2250000000001,2208.05,2555.61,1042.5,3032.6,0,0,0,1000,0.8,0,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,71,cume_n_infection_daily,1000,1819.9033,344.3340728897779,1819.3500000000001,1431.8799999999999,1482.58,1537.4,1977.8999999999999,2321.5000000000005,2673.1825,1084.9,3180.6,0,0,0,1000,0.8,1,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,72,cume_n_infection_daily,1000,1932.0798,366.93089460193096,1929.15,1523.1675,1575.33,1629.2000000000003,2095.65,2472.66,2836.8475,1141.4,3357.9,0,0,0,1000,0.8,2,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,0.9,90%,0,73,cume_n_infection_daily,1000,2073.4291,407.662560957953,2060.5,1634.8975,1684.7000000000003,1738.7,2251.525,2687.6099999999997,3035.99,1210.9,3676.7,0,0,0,1000,0.8,3,Cumulative infectious days
