testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,sens_cat,prop_subclin,prop_subclin_cat,symptom_adherence,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,quarantine_adherence,relative_time,metric_cat
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,69,cume_n_infection_daily,1000,1662.068,312.24522086647534,1656.75,1304.9875,1351.45,1406.375,1804.125,2120.05,2437.5875,1009,2905.5,0,0,0,1000,0,-1,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,70,cume_n_infection_daily,1000,2215.198,415.26703337130556,2218,1746.4375,1805.5,1875,2401,2820.15,3254.6749999999997,1344,3891.5,0,0,0,1000,0,0,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,71,cume_n_infection_daily,1000,2767.2505,517.5614715921449,2782.25,2189.5,2258.4,2337.625,2997,3533,4078.6499999999996,1676.5,4838.5,0,0,0,1000,0,1,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,72,cume_n_infection_daily,1000,3317.8975,620.3644681290725,3345.25,2640.4625,2715.45,2804.875,3590.375,4232.05,4898.5625,2009,5764.5,0,0,0,1000,0,2,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,73,cume_n_infection_daily,1000,3867.9985,723.6368177419815,3902.25,3093.975,3165.3,3265.5,4178.25,4928.5999999999995,5699.225,2358.5,6717,0,0,0,1000,0,3,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,74,cume_n_infection_daily,1000,4473.6505,836.9775400225816,4482.5,3546.4875,3635.65,3755,4846.25,5669.4000000000005,6526.1,2688.5,7899.5,0,0,0,1000,0,4,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,75,cume_n_infection_daily,1000,5224.9735,964.4400150296235,5100,4038.9874999999997,4187.5,4432.375,5731.625,6571.1500000000005,7521.462499999999,3027.5,9198.5,0,0,0,1000,0,5,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,76,cume_n_infection_daily,1000,6081.577,1082.2576907928537,5884,4636.387500000001,4926.85,5224.875,6649,7609.549999999999,8689.7125,3683.5,10501.5,0,0,0,1000,0,6,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,77,cume_n_infection_daily,1000,6970.073,1183.1821563842932,6759,5429.475,5720.35,6010.75,7591,8640.25,9860.65,4341.5,11812.5,0,0,0,1000,0,7,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,78,cume_n_infection_daily,1000,7810.7025,1298.4526722548787,7664.5,6215.4625000000005,6517.7,6765.5,8484,9656.55,11022.2125,5021,13003.5,0,0,0,1000,0,8,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,79,cume_n_infection_daily,1000,8496.217,1467.376648014455,8542.75,6883.4375,7067.45,7258,9193.875,10583.6,12087.8,5304,14059.5,0,0,0,1000,0,9,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,80,cume_n_infection_daily,1000,8968.246,1666.7804250918803,9070,7041.3875,7297.55,7571.25,9730.75,11378.05,13018.0375,5304,15060,0,0,0,1000,0,10,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,81,cume_n_infection_daily,1000,9252.9265,1845.5316283767906,9191,7051.7375,7365.75,7728.25,10122,12012.150000000001,13846.537499999999,5304,16114,0,0,0,1000,0,11,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,82,cume_n_infection_daily,1000,9396.676,1971.0239211693554,9196,7051.7375,7365.75,7757.625,10382.125,12315.85,14253.8,5304,17039.5,0,0,0,1000,0,12,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,83,cume_n_infection_daily,1000,9455.5705,2045.5031033282437,9196,7051.7375,7365.75,7757.625,10519.875,12460,14478.7625,5304,17839.5,0,0,0,1000,0,13,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,4,4x,NA,NA,0,84,cume_n_infection_daily,1000,9474.24,2080.2823951915143,9196,7051.7375,7365.75,7757.625,10524.125,12546.45,14596.525000000001,5304,18192,0,0,0,1000,0,14,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,67,cume_n_infection_daily,1000,554.0965,105.25870430792212,550,429,450,467,604.625,707.05,815.55,316,965.5,0,0,0,1000,0,-3,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,68,cume_n_infection_daily,1000,1108.1165,209.13640934917444,1105.25,864.4875,902.45,935.875,1206.125,1412.05,1621.1374999999998,653.5,1930,0,0,0,1000,0,-2,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,69,cume_n_infection_daily,1000,1662.068,312.24522086647534,1656.75,1304.9875,1351.45,1406.375,1804.125,2120.05,2437.5875,1009,2905.5,0,0,0,1000,0,-1,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,70,cume_n_infection_daily,1000,2215.198,415.26703337130556,2218,1746.4375,1805.5,1875,2401,2820.15,3254.6749999999997,1344,3891.5,0,0,0,1000,0,0,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,71,cume_n_infection_daily,1000,2767.2505,517.5614715921449,2782.25,2189.5,2258.4,2337.625,2997,3533,4078.6499999999996,1676.5,4838.5,0,0,0,1000,0,1,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,72,cume_n_infection_daily,1000,3317.8975,620.3644681290725,3345.25,2640.4625,2715.45,2804.875,3590.375,4232.05,4898.5625,2009,5764.5,0,0,0,1000,0,2,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,73,cume_n_infection_daily,1000,3867.9985,723.6368177419815,3902.25,3093.975,3165.3,3265.5,4178.25,4928.5999999999995,5699.225,2358.5,6717,0,0,0,1000,0,3,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,74,cume_n_infection_daily,1000,4587.0115,912.7440946947563,4592.75,3547.9625,3636.9,3756.625,4910.625,5739.05,6666.6375,2688.5,8560.5,0,0,0,1000,0,4,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,75,cume_n_infection_daily,1000,5747.682,1193.1413735233614,5387.5,4051.5,4192,5082.375,6371.125,7358.049999999999,8357.7125,3027.5,10523.5,0,0,0,1000,0,5,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,76,cume_n_infection_daily,1000,7224.959,1381.3397532225129,6927.75,4658.1,5612.1,6477.375,7978.625,9041,10136.95,4367.5,12494,0,0,0,1000,0,6,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,77,cume_n_infection_daily,1000,8800.6755,1463.1399536523236,8528.25,6146,7097.4,7922.125,9629.625,10711.2,11920.7125,5703.5,14472.5,0,0,0,1000,0,7,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,78,cume_n_infection_daily,1000,10270.9755,1549.6656663058252,9875.5,7610.5875,8575.35,9305.125,11264.125,12350,13660.625,7056,16331,0,0,0,1000,0,8,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,79,cume_n_infection_daily,1000,11411.5645,1770.398718428129,10719.75,9070.625,9721.550000000001,10007.5,12588,13916.5,15287.7375,7352.5,18054.5,0,0,0,1000,0,9,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,80,cume_n_infection_daily,1000,12119.391,2102.240893997497,12216.5,9767.45,10050.650000000001,10335,13160,15245.150000000001,16792.85,7360.5,19649,0,0,0,1000,0,10,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,81,cume_n_infection_daily,1000,12493.451,2392.0708555720244,12645.25,9767.45,10123.699999999999,10494.375,13601.875,16027.150000000001,18204.4375,7360.5,21126,0,0,0,1000,0,11,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,82,cume_n_infection_daily,1000,12655.0205,2553.168363038319,12667.25,9767.45,10123.699999999999,10523,13847.75,16438.45,18986.175,7360.5,21852.5,0,0,0,1000,0,12,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,83,cume_n_infection_daily,1000,12714.76,2629.044990859602,12667.25,9767.45,10123.699999999999,10523,13964.625,16588.65,19244.1375,7360.5,22901,0,0,0,1000,0,13,Cumulative infectious days
no_testing,No testing,0.0015,"150 per 100,000",NA,NA,0.3,30%,0,10,10x,NA,NA,0,84,cume_n_infection_daily,1000,12733.306,2662.7348613419636,12667.25,9767.45,10123.699999999999,10523,13969.75,16645.9,19322.625,7360.5,23257.5,0,0,0,1000,0,14,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,67,cume_n_infection_daily,1000,554.0965,105.25870430792212,550,429,450,467,604.625,707.05,815.55,316,965.5,0,0,0,1000,0,-3,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,68,cume_n_infection_daily,1000,1108.1165,209.13640934917444,1105.25,864.4875,902.45,935.875,1206.125,1412.05,1621.1374999999998,653.5,1930,0,0,0,1000,0,-2,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,69,cume_n_infection_daily,1000,1662.068,312.24522086647534,1656.75,1304.9875,1351.45,1406.375,1804.125,2120.05,2437.5875,1009,2905.5,0,0,0,1000,0,-1,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,70,cume_n_infection_daily,1000,2032.8428,382.78859614348164,2028.2999999999997,1608.2900000000002,1657.7399999999998,1719.775,2207.975,2592.28,2970.6499999999996,1201.6,3566.7,0,0,0,1000,0,0,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,71,cume_n_infection_daily,1000,2479.5321,455.2009523348964,2447.85,1981.9924999999998,2037.88,2108.6499999999996,2709.5999999999995,3159.9300000000003,3562.4799999999996,1476.5,4280.9,0,0,0,1000,0,1,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,72,cume_n_infection_daily,1000,3001.5239,529.8512401565986,2947.2,2424.66,2490.33,2575.15,3286.7000000000003,3806.5200000000004,4230.674999999999,1809,5059.7,0,0,0,1000,0,2,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,73,cume_n_infection_daily,1000,3546.3233,623.1085818795324,3509.2,2874.2325,2946.32,3033.425,3865.125,4513.110000000001,5022.022499999999,2158.5,5940.2,0,0,0,1000,0,3,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,74,cume_n_infection_daily,1000,4095.3583,724.6678578875741,4069.6,3317.7,3399.74,3495.1249999999995,4450.799999999999,5208.47,5814.369999999999,2488.5,6904.700000000001,0,0,0,1000,0,4,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,75,cume_n_infection_daily,1000,4151.5853,737.5848522225346,4125.9,3361.9975,3448.3700000000003,3542.2000000000003,4509.3,5284.12,5909.264999999999,2527.7,7014.700000000001,0,0,0,1000,0,5,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,76,cume_n_infection_daily,1000,4209.9793,753.5617590524456,4183.95,3404.3774999999996,3490.9,3586.0250000000005,4569.85,5370.719999999999,6010.2625,2564.4,7133.5,0,0,0,1000,0,6,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,77,cume_n_infection_daily,1000,4279.0456,774.6520538830483,4251.65,3458.145,3542.6000000000004,3639.625,4651.775,5474.81,6125.41,2596.6,7278.700000000001,0,0,0,1000,0,7,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,78,cume_n_infection_daily,1000,4368.5729,808.1511399240555,4324.55,3523.5424999999996,3605.96,3700.6250000000005,4758.85,5599.81,6257.565,2634.8999999999996,7532.3,0,0,0,1000,0,8,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,79,cume_n_infection_daily,1000,4474.0223,853.3054756812109,4405.65,3580.98,3667.0999999999995,3773.5,4912.4,5761.76,6444.905000000001,2661.4,7889.8,0,0,0,1000,0,9,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,80,cume_n_infection_daily,1000,4578.6228,901.5713204544752,4468.2,3616.0800000000004,3721.65,3836.9999999999995,5100.799999999999,5917.43,6716.67,2675.5,8232.7,0,0,0,1000,0,10,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,81,cume_n_infection_daily,1000,4666.5479,955.3600682756453,4507.7,3631.55,3740.6899999999996,3884.1249999999995,5226.9749999999995,6060.99,6949.62,2675.5,8563.2,0,0,0,1000,0,11,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,1,1x,NA,NA,0,82,cume_n_infection_daily,1000,4731.5431,1012.5907188970212,4537.049999999999,3631.55,3743.3199999999997,3902.6499999999996,5329.875,6169.29,7197.012499999999,2675.5,8882.9,0,0,0,1000,0,12,Cumulative infectious days
